3.59650081,25.31
3.59641925,25.14
3.59572441,24.96
3.59358107,24.77
3.59197631,24.59
3.59230016,24.40
3.59208438,24.23
3.59301601,24.05
3.59172338,23.86
3.59225509,23.69
3.58995618,23.51
3.58931056,23.32
3.59025662,23.14
3.5888938,22.95
3.58699858,22.78
3.58701682,22.60
3.58580474,22.41
3.58522968,22.24
3.58621979,22.04
3.58398903,21.87
3.58462983,21.70
3.58323054,21.50
3.58358914,21.33
3.58320886,21.13
3.58114261,20.96
3.58115706,20.79
3.58072653,20.59
3.58038789,20.42
3.57850644,20.22
3.57831578,20.05
3.57637649,19.88
3.57777718,19.68
3.57620201,19.51
3.57401737,19.31
3.57365361,19.14
3.57360612,18.97
3.57329673,18.77
3.57014986,18.60
3.56966976,18.40
3.57102296,18.23
3.56751849,18.03
3.56792563,17.86
3.56712927,17.69
3.56722424,17.49
3.56530631,17.32
3.56409698,17.13
3.56379585,16.95
3.56158504,16.76
3.56146941,16.58
3.56079006,16.41
3.55877198,16.22
3.55982267,16.04
3.55784347,15.85
3.55686299,15.68
3.55447048,15.48
3.55268745,15.31
3.55454585,15.11
3.55367102,14.94
3.55147295,14.74
3.55013869,14.57
3.54877931,14.37
3.58597242,14.25
3.58838629,14.13
3.59042088,14.00
3.58809031,13.88
3.58807345,13.73
3.58929791,13.61
3.5867526,13.49
3.58782427,13.37
3.58652271,13.22
3.58582202,13.10
3.58507831,12.97
3.58349351,12.85
3.58310324,12.73
3.58330387,12.58
3.58147336,12.46
3.58182714,12.33
3.58086078,12.21
3.57847962,12.06
3.57931384,11.94
3.57761338,11.82
3.5767131,11.70
3.577548,11.57
3.57764092,11.43
3.57505636,11.30
3.57579386,11.18
3.57602135,11.06
3.57473527,10.93
3.57447199,10.81
3.57485502,10.66
3.57344987,10.54
3.57256368,10.42
3.57352454,10.29
3.57103015,10.17
3.57142867,10.02
3.57066364,9.90
3.57138393,9.78
3.56919274,9.66
3.57019421,9.53
3.56984215,9.41
3.56948389,9.26
3.56894804,9.14
3.56793727,9.02
3.56717498,8.89
3.56787257,8.77
3.56777139,8.65
3.56671106,8.50
3.56705898,8.38
3.56652176,8.26
3.56437291,8.13
3.56551892,8.01
3.56443451,7.86
3.56306859,7.74
3.56299012,7.62
3.56311022,7.49
3.56214901,7.37
3.56178628,7.25
3.56040693,7.10
3.56016706,6.98
3.55949838,6.86
3.55772189,6.73
3.55654697,6.61
3.55640759,6.49
3.5546841,6.34
3.55479078,6.22
3.55236593,6.09
3.55026594,5.97
3.54841478,5.85
3.54723917,5.72
3.54664724,5.58
3.54473172,5.45
3.54339643,5.33
3.54185568,5.21
3.53791693,5.09
3.53543632,4.96
3.53331776,4.82
3.5291147,4.69
3.52719333,4.57
3.52250503,4.45
3.5175834,4.32
3.51368182,4.18
3.5093356,4.05
3.50366649,3.93
3.49949165,3.81
3.49503841,3.69
3.48856675,3.54
3.48246885,3.42
3.47728911,3.29
3.4708887,3.17
3.46384954,3.02
3.45857243,2.90
3.44928462,2.78
3.44202248,2.65
3.43527794,2.51
3.4265886,2.38
3.42076943,2.26
3.41054351,2.14
3.40086408,1.99
3.39352934,1.87
3.38361416,1.74
3.37427995,1.62
3.36356294,1.47
3.35271374,1.35
3.34025086,1.23
3.32878362,1.08
3.31689449,0.96
3.30419691,0.84
3.39911663,0.81
