3.96928863,28.42
3.96952699,28.61
3.96979581,28.80
3.97005667,28.99
3.97027516,29.18
3.97048272,29.37
3.97077938,29.56
3.97101103,29.75
3.9711834,29.95
3.97142783,30.14
3.97164809,30.33
3.97189342,30.52
3.97210748,30.71
3.97237789,30.90
3.97263324,31.09
3.97285281,31.28
3.97309448,31.47
3.97332781,31.67
3.97359349,31.86
3.97384855,32.05
3.97413006,32.24
3.97433607,32.43
3.97459547,32.62
3.97489987,32.81
3.97511866,33.00
3.97541316,33.19
3.97565139,33.38
3.97584541,33.58
3.97615148,33.77
3.97640438,33.96
3.97671029,34.15
3.97695196,34.34
3.97727339,34.53
3.97753004,34.72
3.97790034,34.91
3.97814567,35.10
3.97840722,35.29
3.97876031,35.49
3.97905903,35.68
3.97937534,35.87
3.97963375,36.06
3.97995105,36.25
3.98024388,36.44
3.98059284,36.63
3.98096146,36.82
3.98122676,37.01
3.98159577,37.20
3.98194671,37.40
3.98226134,37.59
3.98259155,37.78
3.98295161,37.97
3.98331434,38.16
3.98374835,38.35
3.98408355,38.54
3.98448748,38.73
3.98492524,38.92
3.98532621,39.11
3.98578796,39.30
3.98610733,39.50
3.98652168,39.69
3.98694231,39.88
3.98738282,40.07
3.98781958,40.26
3.98819285,40.45
3.98867366,40.64
3.98915663,40.83
3.98954926,41.02
3.99000559,41.21
3.99049084,41.40
3.99095474,41.60
3.99139456,41.79
3.99186329,41.98
3.99239946,42.17
3.9928678,42.36
3.99349729,42.55
3.99391409,42.74
3.9943952,42.93
3.99494967,43.12
3.99545831,43.31
3.9960413,43.50
3.9964997,43.69
3.99707472,43.89
3.99757343,44.08
3.99820675,44.27
3.99873673,44.46
3.99933752,44.65
3.99989817,44.84
4.00047388,45.03
4.00104564,45.22
4.0016248,45.41
4.00226736,45.60
4.00282035,45.79
4.00347118,45.98
4.00409516,46.17
4.00472327,46.36
4.00536673,46.55
4.0060441,46.74
4.00667673,46.93
4.00727919,47.12
4.00800986,47.31
4.00871772,47.50
4.00939362,47.69
4.01010059,47.88
4.01077954,48.07
4.01150155,48.26
4.01220882,48.46
4.01295827,48.65
4.01365374,48.84
4.01439749,49.03
4.01516493,49.22
4.01593552,49.41
4.01670267,49.60
4.01746667,49.79
4.01822585,49.98
4.01899743,50.17
4.01974658,50.36
4.02065621,50.55
4.0214382,50.74
4.02223377,50.93
4.02307692,51.12
4.02392627,51.31
4.02479647,51.50
4.02565024,51.69
4.02650372,51.88
4.02729594,52.07
4.02821924,52.26
4.02900153,52.45
4.02996936,52.64
4.03085647,52.83
4.03175164,53.02
4.03264504,53.21
4.03356126,53.40
4.0345111,53.59
4.03539044,53.78
4.03638984,53.97
4.03722955,54.16
4.03814773,54.35
4.03903808,54.54
4.03993001,54.73
4.04089372,54.92
4.04180855,55.11
4.0427754,55.30
4.04369447,55.49
4.04463871,55.68
4.04555384,55.87
4.04649385,56.06
4.04742393,56.25
4.04842441,56.44
4.04936904,56.63
4.05027218,56.82
4.05122074,57.01
4.05208799,57.20
4.05306221,57.39
4.05396181,57.58
4.05489759,57.77
4.05580997,57.96
4.05673631,58.15
4.05766561,58.34
4.05854289,58.53
4.05949607,58.72
4.06044887,58.91
4.06130844,59.10
4.06230273,59.29
4.06323113,59.48
4.06415521,59.67
4.06511961,59.86
4.06602334,60.05
4.06692283,60.24
4.06784879,60.43
4.0688299,60.62
4.069747,60.81
4.07065978,61.00
4.0715993,61.19
4.07247509,61.38
4.07346004,61.57
4.07439111,61.76
4.07531647,61.95
4.07631282,62.14
4.07723868,62.33
4.07815893,62.52
4.0791359,62.71
4.0800418,62.90
4.08097208,63.09
4.08192497,63.28
4.08287068,63.47
4.08380843,63.66
4.08479171,63.85
4.08573673,64.04
4.0867846,64.23
4.08778962,64.42
4.08871359,64.61
4.08969539,64.80
4.09068928,64.99
4.09169154,65.18
4.09270167,65.37
4.09367698,65.56
4.09470047,65.75
4.09570646,65.94
4.09672709,66.13
4.09774862,66.32
4.09882345,66.51
4.09979176,66.70
4.10087485,66.89
4.10186719,67.08
4.10292842,67.27
4.10397876,67.46
4.10502851,67.65
4.10605023,67.84
4.10710383,68.03
4.10819133,68.22
4.10924677,68.41
4.110322,68.60
4.11134067,68.79
4.11249866,68.98
4.11351774,69.17
4.11462646,69.36
4.11577889,69.55
4.11689616,69.74
4.11797455,69.93
4.119124,70.12
4.12028377,70.31
4.12136823,70.50
4.12245533,70.69
4.12363203,70.88
4.12479191,71.07
4.12588865,71.26
4.12710125,71.45
4.12825431,71.64
4.1294664,71.83
4.13057713,72.02
4.13187525,72.21
4.13304208,72.40
4.13424396,72.59
4.13545592,72.78
4.13660876,72.97
4.13782939,73.16
4.13905277,73.35
4.14032239,73.54
4.14151698,73.73
4.1427402,73.92
4.14402581,74.11
4.14524535,74.30
4.14655557,74.50
4.14776324,74.69
4.14905735,74.88
4.15038811,75.07
4.15160874,75.26
4.152955,75.45
4.15417275,75.64
4.1555463,75.83
4.15682005,76.02
4.15809821,76.21
4.15943115,76.40
4.16077401,76.59
4.16209525,76.78
4.16326191,76.97
4.16465129,77.17
4.16580293,77.36
4.16726859,77.55
4.16860388,77.74
4.16990144,77.93
4.17120632,78.12
4.17259501,78.31
4.17383172,78.50
4.17514692,78.69
4.1764131,78.88
4.17771701,79.08
4.1791334,79.27
4.18037258,79.46
4.1817935,79.65
4.18308846,79.84
4.18451929,80.03
4.18589504,80.22
4.18733908,80.42
4.18880074,80.61
4.19022729,80.80
4.19163266,80.99
4.193118,81.18
4.19462246,81.37
4.19621063,81.57
4.19761613,81.76
4.1991524,81.95
4.20080471,82.14
4.20232874,82.33
4.20383362,82.53
4.2054869,82.72
4.20721204,82.91
4.20883642,83.10
4.21043505,83.29
4.21212068,83.49
4.21391616,83.68
4.21563552,83.87
4.21736314,84.06
4.21916427,84.26
4.22091955,84.45
4.22271504,84.64
4.22458018,84.84
4.22633217,85.03
4.22808979,85.22
4.22997957,85.42
4.23185683,85.61
4.23367227,85.80
4.23556604,86.00
4.23730963,86.19
4.2391979,86.38
4.24125851,86.58
4.24308056,86.77
4.24498328,86.97
4.24690596,87.16
4.24886113,87.36
4.25075394,87.55
4.25250565,87.75
4.25467942,87.94
4.25645728,88.14
4.25839868,88.33
4.26032907,88.53
4.26231314,88.72
4.26410091,88.92
4.2659962,89.11
4.26788557,89.31
4.26974878,89.50
4.27157854,89.70
4.2734942,89.90
4.27523131,90.09
4.27699912,90.29
4.27881553,90.48
4.280634,90.68
4.28235225,90.87
4.28417402,91.07
4.28592944,91.27
4.28776416,91.46
4.28953265,91.66
4.29135029,91.85
4.29247179,92.05
